frame,time_sec,similarity_pct,is_match,threshold,status
651,21.7,61.98,False,75.0,mismatch
652,21.733,63.49,False,75.0,mismatch
653,21.767,63.49,False,75.0,mismatch
654,21.8,62.15,False,75.0,mismatch
655,21.833,62.60,False,75.0,mismatch
656,21.867,62.60,False,75.0,mismatch
657,21.9,62.57,False,75.0,mismatch
658,21.933,62.01,False,75.0,mismatch
659,21.967,62.99,False,75.0,mismatch
660,22.0,64.57,False,75.0,mismatch
661,22.033,64.57,False,75.0,mismatch
662,22.067,63.12,False,75.0,mismatch
663,22.1,63.10,False,75.0,mismatch
664,22.133,62.43,False,75.0,mismatch
665,22.167,62.43,False,75.0,mismatch
666,22.2,63.38,False,75.0,mismatch
667,22.233,62.32,False,75.0,mismatch
668,22.267,61.90,False,75.0,mismatch
669,22.3,61.31,False,75.0,mismatch
670,22.333,62.44,False,75.0,mismatch
671,22.367,62.44,False,75.0,mismatch
672,22.4,62.44,False,75.0,mismatch
673,22.433,62.44,False,75.0,mismatch
674,22.467,62.44,False,75.0,mismatch
675,22.5,62.41,False,75.0,mismatch
676,22.533,62.21,False,75.0,mismatch
677,22.567,62.21,False,75.0,mismatch
678,22.6,61.45,False,75.0,mismatch
679,22.633,61.29,False,75.0,mismatch
680,22.667,61.29,False,75.0,mismatch
681,22.7,61.92,False,75.0,mismatch
682,22.733,61.92,False,75.0,mismatch
683,22.767,62.86,False,75.0,mismatch
684,22.8,63.34,False,75.0,mismatch
685,22.833,63.34,False,75.0,mismatch
686,22.867,63.16,False,75.0,mismatch
687,22.9,61.83,False,75.0,mismatch
688,22.933,61.94,False,75.0,mismatch
689,22.967,61.82,False,75.0,mismatch
690,23.0,,,75.0,no_face
691,23.033,,,75.0,no_face
692,23.067,61.13,False,75.0,mismatch
693,23.1,61.10,False,75.0,mismatch
694,23.133,61.12,False,75.0,mismatch
695,23.167,61.26,False,75.0,mismatch
696,23.2,61.54,False,75.0,mismatch
697,23.233,61.54,False,75.0,mismatch
698,23.267,61.31,False,75.0,mismatch
699,23.3,61.51,False,75.0,mismatch
700,23.333,61.76,False,75.0,mismatch
701,23.367,61.76,False,75.0,mismatch
702,23.4,61.58,False,75.0,mismatch
703,23.433,61.77,False,75.0,mismatch
704,23.467,62.42,False,75.0,mismatch
705,23.5,62.55,False,75.0,mismatch
706,23.533,62.55,False,75.0,mismatch
